symbol,cohort,asof,days_to_2x,peak_mult,rsi,rsi_z,r20,r20_z,r5,r60,dvol,off52,vs50,vs200,dlv10,vol_asym,adv_cr,close
IGL,CONTROL,2026-04-01,,,36.31185698866408,-0.8818663933917847,-0.058700209643605894,-0.6338010761754801,-0.005570469798657829,-0.20798588838999366,0.020709598640733493,-0.3500745679445566,-0.10079561109121937,-0.24064236623157065,1.1741123309014188,0.6344294773234834,62.27983,148.17
KPEL,CONTROL,2026-04-01,,,49.93835472290237,0.6250741968502446,0.06072186836518023,0.3104675219991893,-0.001888848528877718,-0.21390359033042494,0.043733471543503856,-0.5147801518629702,-0.03807915490433311,-0.2877078010356726,1.07126937018617,1.515098143352185,11.27314,274.78
IPCALAB,CONTROL,2026-04-01,,,44.18734576995344,-0.7282615133075443,0.022231259319506647,0.2785320425888831,-0.03936305732484069,-0.0039624884427420515,0.017847356663813388,-0.058081438920809414,0.005086074073284319,0.060834818340302244,1.0110387934368306,1.4596632572527615,47.54174,1508.2
CMSINFO,CONTROL,2026-04-01,,,44.2093136233981,0.2818165872887899,-0.06331006979062792,-0.6859203043886735,0.03716651333946652,-0.19586305278174032,0.020638785410831407,-0.4726847521047708,-0.07085072294637729,-0.25521822885424883,0.9131037735118765,0.7422649398053635,21.120535,281.85
BAJEL,CONTROL,2026-04-01,,,50.26731603627665,0.5983828184979624,0.0420525995537826,0.15364074361415336,0.010092404482600292,-0.13234631839675748,0.06120282225981947,-0.3193640980348863,-0.016913953022608563,-0.13937703248400823,0.8460833740380881,11.52846123110813,74.16722499999999,154.13
URBANCO,CONTROL,2026-04-01,,,62.40275233807462,2.2385036457255545,0.161692942942943,1.034790716929899,0.08511570827489479,-0.09668709865732628,0.034940051740617685,-0.33706421035720013,0.06295831973758781,,0.7712478126682666,1.2721365156163114,199.20508,123.79
JINDRILL,CONTROL,2026-04-01,,,46.50903544379185,0.2958530312798581,-0.2050810630118669,-1.1709218595465711,-0.033038528006506085,-0.12388320898959193,0.03916360379248801,-0.2939429928741093,-0.030080554705822382,-0.15161531569819364,1.1188165679073672,1.2500173365756346,167.86739,475.6
GMMPFAUDLR,CONTROL,2026-04-01,,,43.60202317489206,-0.08822587244749235,-0.05547469771607705,-0.488631107507298,-0.00950983269738781,-0.20380332200830498,0.025386266494002926,-0.3986813970064148,-0.08895351411358043,-0.24002427706481722,0.9970330786714131,0.8006454897638791,10.441385,843.65
EIEL,CONTROL,2026-04-01,,,59.17753942800789,1.4102742443688996,0.1391461800961069,0.595091872131482,0.11507260208603176,-0.1813723036885041,0.05228441725979055,-0.4268143112450503,0.026179915556754585,-0.24354204719063766,0.8451970551461512,4.6409973555929875,71.828695,163.57
DOLPHIN,CONTROL,2026-04-01,,,49.921417959300335,-0.10193890634569909,0.03520493383014278,0.1762301048750872,-0.0024761668936486014,-0.1425987017133128,0.044669226772224235,-0.171687056646448,-0.023216342365278475,-0.01893455098934549,1.1494810761030423,2.111052429113641,10.1844,402.85
INFY,CONTROL,2026-04-01,,,44.301393401293126,-0.19936474041157093,-0.02424659629799608,-0.3412122506557792,-0.0026581189899146374,-0.2216595485051861,0.01588953428287341,-0.2450585868150077,-0.07996122812230455,-0.15122070656867492,1.0562361229194928,1.3169362561598883,1464.789625,1275.7
HIKAL,CONTROL,2026-04-01,,,40.67490523061861,0.4164622662757116,-0.1412004724578545,-0.8149216452657285,-0.03248049355833793,-0.28204667863554755,0.038744075176441704,-0.578108927864961,-0.13628043347966246,-0.34768007614477126,1.0022707070540755,1.0266220014067884,7.621545,159.96
WIPRO,CONTROL,2026-04-01,,,39.70222553518594,-0.513166970363628,-0.02234722577345949,-0.33527706745674185,0.011266860618883934,-0.29401772525849335,0.01490406615550524,-0.2988594271463674,-0.08992067390998015,-0.21002415628613014,1.028120440094885,1.1297304587081018,352.96112,191.18
MRPL,CONTROL,2026-04-01,,,48.559419682380614,-0.4055431232756241,-0.03747843813705509,-0.15792124876025085,-0.010744600838078822,0.2541888026154475,0.05306716861909055,-0.10944527736131948,-0.008640878623919934,0.18898954613839902,0.8320673828220635,1.8059629304010163,539.315095,184.14
SIEMENS,CONTROL,2026-04-01,,,43.517268646826736,-0.6313866276465046,-0.04555520404935143,-0.4276955132024859,-0.027182149421210555,-0.037209599183048225,0.023817068414041853,-0.11747498976189086,-0.043451463008806646,-0.04100246869550095,1.2067549435600982,0.7094356948789077,120.93559,3017.0
TOP10ADD,CONTROL,2026-04-01,,,42.87444274887745,-0.41096644327143295,-0.05975490727686794,-0.8323334431828039,0.002775850104094424,-0.13902681231380343,0.016053185866151447,-0.1553000779423227,-0.06410704801875655,-0.10361145330224053,1.0096419854082688,0.4381309372579806,28.17395,86.7
BHAGCHEM,CONTROL,2026-04-01,,,53.09374874405354,1.2784863207867119,-0.02784684236698154,-0.147279604956193,0.07052896725440805,-0.14186638574313049,0.04227838098140795,-0.3722908974153154,-0.032079509098452696,-0.20416990545090707,0.9550267184330277,1.9092288772048496,5.36339,195.5
SARDAEN,CONTROL,2026-04-01,,,52.798249614476845,0.19926887135524604,0.007863444572305367,0.062178488289649954,0.01457669659233507,0.028577020943433284,0.028278584900725875,-0.16074423061566712,0.02247499265491304,0.017632344248271536,1.095856481311876,1.1037124288509728,26.629665,525.5
GRAPHITE,CONTROL,2026-04-01,,,53.02244297021668,0.020036341618474403,-0.04207312532578744,-0.2632280721896371,0.07964750314729341,-0.028252001812962613,0.035740248930042656,-0.11908511949599387,-0.00450233629310226,0.09843849931304893,0.887585941457537,2.2590802748348353,120.670775,643.2
NAZARA,CONTROL,2026-04-01,,,45.88893266006751,-0.10838617524368002,-0.03212096444626067,-0.20483645239067463,0.04174180778535308,-0.15080674076730005,0.03506439364986904,-0.3376957494407159,-0.08601084098271217,-0.15335199719595216,0.842400675369707,1.3526032649421909,51.315665,236.84
SAKSOFT,CONTROL,2026-04-01,,,44.7242392856213,-0.07225262285210943,-0.06927095162389285,-0.3559936712383332,-0.004534412955465639,-0.3767300380228137,0.043510480441497495,-0.5042342124364868,-0.15319497730419274,-0.3513113072549293,0.896103398493613,1.0686152309715184,5.004735,122.94
GRINFRA,CONTROL,2026-04-01,,,37.43395950533337,-0.41838513022265533,-0.10087907375643212,-1.1151324139406085,0.018705210737276934,-0.12475867466736235,0.02022831222612198,-0.4035699047077229,-0.0974121222491624,-0.24603916604937826,0.6358638338586602,0.20776344673419406,20.242805,838.7
LIQUIDBETF,CONTROL,2026-04-01,,,99.99999184184543,0.5259543863512275,0.0036305601702348866,5.473492472688895,0.0008748987816566967,0.010600806337928814,0.0001483180871729654,0.0,0.004290051406650397,0.01839976142161337,0.9697958204499695,,34.26476,1075.35
INTERARCH,CONTROL,2026-04-01,,,49.10550699216434,0.04573152215348207,-0.01309946714031962,-0.09137108673307891,-0.005759660012302215,-0.19269887395568475,0.032057514080299505,-0.3222535640771518,-0.05349912536505241,-0.12101645696465912,1.0376683438960357,0.8794580886721804,12.71646,1778.0
MBAPL,CONTROL,2026-04-01,,,69.7660893422935,1.4428918271766262,0.09406155179887299,0.732019339348974,0.08500806018269746,0.13006492052831886,0.02873257748606125,0.0,0.12005538150222317,0.1842606874952344,1.1273522318989762,1.498776590134077,18.073265,100.96000000000001
THOMASCOOK,CONTROL,2026-04-01,,,47.18356371363298,0.309332214317531,0.001778056688630958,0.009063141099264366,-0.0010429703796411838,-0.3252078342961815,0.04386840699136539,-0.4856621200730319,-0.09290652523913223,-0.3402336253535446,0.8911406382189689,1.5245522454397507,15.93104,95.78
MAHLOG,CONTROL,2026-04-01,,,42.38106773012592,-0.6992170624920118,-0.09846034415836469,-0.6438028842398115,-0.05875996217749557,0.09576977512187446,0.03419742719638367,-0.18187155101561592,-0.06958360928920915,0.0062173778997520746,1.0540516509936522,1.1107813398216377,7.21312,348.4
UPL,CONTROL,2026-04-01,,,40.87158631161172,-0.8583109096459709,-0.03191662595668465,-0.2735276847970783,-0.049180327868852514,-0.25960520580359925,0.026091598480982522,-0.2618116346929906,-0.11006324613599783,-0.15562193167284133,0.995988643960513,0.6270195679986864,163.79109,594.5
SUNTV,CONTROL,2026-04-01,,,48.28918988654188,0.1283867082563886,-0.018040802562805713,-0.15644210232369635,-0.04414902346955518,0.04204687779567018,0.025786192016019466,-0.10074886126766003,0.0015149977902699785,0.022676589064524855,0.8566112154989627,2.3288983645436976,35.57243,582.4
ASKAUTOLTD,CONTROL,2026-04-01,,,55.74543019393309,0.5868325171908301,0.12831801113556907,1.0775795303727154,-0.01902510413148706,-0.07080400938366382,0.026627064411428106,-0.2389519650655022,0.02118783105986033,-0.08876347273767293,0.8679716685350387,1.3147914694775995,10.050415,435.7
AFFLE,CONTROL,2026-04-01,,,54.45951974391473,0.522017267491173,0.023935033480552814,0.19401531878319647,0.031355384946545106,-0.20135570618957654,0.02758563717644178,-0.3304141240042856,-0.02037489368198353,-0.18727894216218055,0.9178072966561791,1.6762546788388346,54.92074,1437.4
IDFCFIRSTB,CONTROL,2026-04-01,,,33.46785006198107,-1.3995367852943268,-0.14102198115900655,-1.2516269801129996,-0.048387096774193616,-0.2869668246445498,0.025193986803062052,-0.30080167305681416,-0.1828920570264766,-0.20350152271767719,1.1361256488362488,0.5766842446864556,241.28818,60.18
PNGSREVA,CONTROL,2026-04-01,,,15.626509122707475,,-0.1690551372358513,-0.9306075078742622,-0.05770555019969703,,0.04062064571866692,,,,,,7.243815,342.1
DMART,CONTROL,2026-04-01,,,72.44866634993537,1.9974861420374397,0.13565901778829548,1.2302999256811833,0.09212948757287509,0.11180237401082893,0.02465600291469816,-0.11558610978816797,0.10948786034132252,0.04007215803466768,1.0569583857805893,1.4839207738963973,326.804895,4271.1
NEWGEN,CONTROL,2026-04-01,,,41.30834063929527,0.09299653402293236,-0.09485378891101559,-0.719630700461216,-0.008837369447951215,-0.483739837398374,0.02947338402773959,-0.650137741046832,-0.14422690076559785,-0.4659549363919926,1.387026623787643,1.0815967816910086,70.0459,431.8
ERIS,CONTROL,2026-04-01,,,45.305773319056954,-0.09268233679114625,-0.035269862307635624,-0.445560327025881,-0.019384776588578623,-0.15683119891884933,0.017700366233986947,-0.29090220273853984,-0.03706512855790545,-0.1651091851371338,0.9706815438795647,0.8497434953261321,9.959435,1310.2
CANFINHOME,CONTROL,2026-04-01,,,43.32117512771763,-0.9400502469519771,0.002523698141080999,0.023342276890752515,-0.02268226822682262,-0.12104695089044792,0.02417570755654352,-0.1429699010734582,-0.06275248194790028,-0.029681198412530585,0.9924055520943156,1.1663207272821734,12.836775000000008,814.35
LMW,CONTROL,2026-04-01,,,33.06541619407666,-1.3737629843437742,-0.15371518082135804,-1.1570131256993592,-0.05591855341133567,-0.14832076764907476,0.0297073201552893,-0.26259569165034713,-0.14560356445446798,-0.17515070128121812,0.9746452870685305,0.6851496957825244,9.484,12426.0
JPOLYINVST,CONTROL,2026-04-01,,,43.35987711165126,-0.5905944489698705,-0.042354821523708064,-0.1600720212513959,-0.04048042704626331,0.11334778569216475,0.05916602999167573,-0.2381322407459734,-0.0477779720187107,0.0977264035261598,1.2458615625182285,0.5713272301344252,45.71525,1078.5
IOC,CONTROL,2026-04-01,,,24.907682469894823,-2.0413082434264695,-0.20370804975357892,-2.28475539839286,-0.03415883859948765,-0.16567283457306192,0.019936709510931565,-0.27604416706673063,-0.16816216057191613,-0.131360034049253,1.0107642158038814,1.06883919773661,385.257885,135.72
ARKADE,CONTROL,2026-04-01,,,43.25123910073306,0.16140264965391865,-0.08030248469571477,-0.6388209596352636,-0.018164344065353166,-0.23584411698705965,0.0281083160834729,-0.5108216816701782,-0.0893726868853979,-0.34452420098648595,1.0291861939218299,1.1341701606245476,6.401905,102.16
BHEL,CONTROL,2026-04-01,,,46.29603398110593,-0.43131947003045856,0.015893505445744305,0.13342156023534463,-0.03896203014691857,-0.17035084829517377,0.026636593452182368,-0.17035084829517377,-0.026907642005256527,-0.012043660106771048,1.0162632737981085,1.1564681661041554,243.58335,251.84
PERSISTENT,CONTROL,2026-04-01,,,56.091537285136766,0.4975361470743236,0.07220063281731126,0.820502560944285,0.024407563707190327,-0.2248253627082213,0.019676419146359356,-0.23073055534394749,-0.0375073057638996,-0.10534198949643747,1.0178708966133747,1.1566764215894125,376.401385,5049.1
TIMETECHNO,CONTROL,2026-04-01,,,48.28022732809552,-0.035799190413702664,-0.03340641587814441,-0.2165014679423165,-0.00775882492300406,-0.10693533770456853,0.034502776123467964,-0.3104342457295739,-0.06191169998196955,-0.1819081225150332,0.987789788898727,1.744374009108586,43.962285,167.53
TRIVENI,CONTROL,2026-04-01,,,56.96457343174542,0.8263036135017047,-0.015542742541990395,-0.09327692654312679,-0.03608247422680411,0.05493619879113498,0.03725962053927616,-0.1102299762093577,0.04954257903640946,0.0838074013254353,0.6290135397548084,3.4572163887249014,88.53453,392.7
NUVAMA,CONTROL,2026-04-01,,,38.37070570897732,-0.9090847208634603,-0.04814040952778931,-0.473887979718487,-0.05170691090757695,-0.22990060179863414,0.022715332056483486,-0.31288084464555044,-0.09313573263389552,-0.17524951978868886,1.0708941245666632,1.1838037894532991,51.14994,1138.9
ROLEXRINGS,CONTROL,2026-04-01,,,44.91043221922429,-0.08665037211347477,-0.06909758238251018,-0.5056938154964212,-0.014694704839118278,-0.07183770883054896,0.03055344687901924,-0.280614132445431,-0.07606414571372011,-0.10664411900844928,1.039320020690127,1.0412655265838937,5.730175,116.67
TIPSMUSIC,CONTROL,2026-04-01,,,49.461392956534475,0.3986952765863267,0.0038037647517801254,0.03300228156980701,0.00311890838206641,-0.02740502740502737,0.02577238951618251,-0.2693973166749485,-0.033901677999766955,-0.08033323176371043,1.0222141429853528,1.004275290000646,7.441975,514.6
DIVISLAB,CONTROL,2026-04-01,,,34.467941357969096,-1.2912565770097784,-0.06483533882203929,-1.1946160826070822,-0.017956604871560367,-0.11080165600301095,0.01213580053550934,-0.15422066299133674,-0.042202132403616144,-0.06851974437715291,0.9985257306595268,0.7062656561936093,177.324515,5906.5
FIRSTCRY,CONTROL,2026-04-01,,,48.12980827834564,0.5028739304634734,0.01336333578251292,0.05097334722192744,-0.018502868834230468,-0.23484743411927878,0.05862147346486213,-0.46813690045794165,-0.06869547308429902,-0.30469453287048964,0.8335120972803433,3.7380433574282126,185.917545,220.67
HDFCBANK,CONTROL,2026-04-01,,,30.094796655926686,-1.3450324155603224,-0.14551315259310427,-1.36893065279286,-0.05119519365972125,-0.21790211263895476,0.023768720508570235,-0.26720308026458683,-0.14932949170646392,-0.2235429924166642,1.0532044758274393,0.7119085630848891,5046.277535,742.25
FINEORG,CONTROL,2026-04-01,,,46.499998627479435,-0.11210933373746507,-0.023382349492248822,-0.2028731783810776,-0.015904525581944995,-0.020948440034796567,0.02577202336728547,-0.23683680014661412,-0.040117208876046084,-0.09032224944376666,1.0812342211534887,0.6759596824202445,7.174285,4164.2
ANGELONE,CONTROL,2026-04-01,,,54.55222623991325,0.4911496186239133,0.08500563697857944,0.5549908554307319,-0.004427525137584265,-0.02614749453574039,0.03424892156236564,-0.2646025002292387,-0.011086842687180298,-0.042859296736293406,1.04299263114127,1.496198684023823,198.281225,240.6
PRESTIGE,CONTROL,2026-04-01,,,30.52493883803365,-1.3170631356216285,-0.15242819070180624,-1.2893762977499463,-0.06774692614607913,-0.29305341154677367,0.026434470425067524,-0.36609268589779076,-0.1716180977822025,-0.2731086714916572,0.9386222048481876,0.9170039851285845,116.200585,1144.9
SETFNIF50,CONTROL,2026-04-01,,,36.24502702646227,-1.2473439029969147,-0.07457911175439935,-1.124145636240721,-0.026953422243581993,-0.1309821875670648,0.014834729434352423,-0.1360193449735072,-0.07808501531465628,-0.09785569924166548,0.9718156566213285,0.7704541167628105,59.80371,242.96
LGEINDIA,CONTROL,2026-04-01,,,32.995535862768406,-0.8846121280991096,-0.10372907645576168,-0.9178984909085389,-0.08207572147206776,-0.04778906893710533,0.02526916303879919,-0.1793597254275402,-0.08495144990458914,,1.0246781006253036,1.3720707587819907,119.48954,1386.8
GODREJIND,CONTROL,2026-04-01,,,44.74326524213639,0.017509203217295932,-0.11340261124433781,-0.6989073776998207,0.030410008670878286,-0.21091823183456648,0.036281767178201356,-0.38812063258550933,-0.11058625287213764,-0.22275913732197383,0.9399103426241628,3.0526659934477007,33.73698,831.85
TEGA,CONTROL,2026-04-01,,,49.138004162057676,-0.15226748778368113,0.012257100149476896,0.08693227341868191,0.016084503661025096,-0.11841283066027919,0.03152765717888519,-0.19721181658684628,-0.01607522694779917,-0.08164715505896869,0.9550510924454333,1.6516729030376325,31.824315,1693.0
KSCL,CONTROL,2026-04-01,,,56.9906789033983,1.733062175746144,0.167016512734397,1.2706314493464546,0.0355125100887812,-0.11456176673567975,0.029391707251631392,-0.43663446598662425,0.013180642472794935,-0.16937830114730268,1.0078660963159893,1.5199057342893234,17.594205,833.95
NORTHARC,CONTROL,2026-04-01,,,41.6643485009034,-1.0335196452205306,-0.09604166666666669,-0.6374596888272264,-0.027130044843049372,-0.18482753438040134,0.03368929817886078,-0.24839771349385065,-0.11093353003852147,-0.1442017151467817,1.0553031757233626,0.8807520580841562,11.74019,216.95
ZENTEC,CONTROL,2026-04-01,,,46.85646906202341,0.005515962349568363,-0.04337315130830488,-0.36889123414142827,-0.03541726412388868,0.019242424242424283,0.026291032626318978,-0.3965733763903838,-0.009816462040510898,-0.08167614921022048,1.084068015631161,0.9141900488010923,75.480515,1345.4
MARATHON,CONTROL,2026-04-01,,,42.556609939830274,-0.33412500268337914,-0.0582986317668055,-0.35054679015799634,-0.05232279693486597,-0.23259647081636614,0.03718753310137309,-0.4800972149238045,-0.11344340150989041,-0.30109511287556767,0.9921892665326849,0.49041471152396465,8.361175,395.75
MAANALU,CONTROL,2026-04-01,,,39.27639586325442,,-0.15497585836909866,-0.4495362792109453,-0.25591969294360783,0.19282468761832638,0.07708756116257119,-0.2630132179202245,-0.12398031753888594,-0.12277770584197611,0.8746820998834994,1.9195057984806765,9.392745,126.01
AHLUCONT,CONTROL,2026-04-01,,,35.79740643920111,-1.034410926971732,-0.07358156028368801,-0.6413515651078628,-0.015365659201275639,-0.25516749821810414,0.025654162184379138,-0.3918434953890232,-0.13702965416391932,-0.262298998877022,0.9760698292255501,0.7419960265638217,9.276735,679.25
AGI,CONTROL,2026-04-01,,,45.50416150257847,0.259772123315697,-0.03465821812595993,-0.21391801797641594,-0.014312322321341053,-0.3203325672569961,0.03622795893574789,-0.48295366894636704,-0.10657641503901572,-0.33557056514828076,1.058427489062603,0.9157465698827469,13.576575,502.75
TDPOWERSYS,CONTROL,2026-04-01,,,54.26130892296011,-0.19638816257636915,-0.015802384619773013,-0.12363484005108588,-0.026026082538248674,0.2315819531696175,0.0285802984027877,-0.045585306483735266,0.050416586499236526,0.2935918017532322,1.0651071295910775,1.1578137239287012,63.74048,431.3
CHOLAFIN,CONTROL,2026-04-01,,,31.878828658584794,-1.7822727279611856,-0.1693275278180939,-1.4864858856479726,-0.0679875152666577,-0.23112230618527851,0.025471339238326996,-0.23917137476459516,-0.14905637935135996,-0.1500746840314775,1.0527673878756798,0.8628284200514398,328.00314,1373.6
GOLDETF,CONTROL,2026-04-01,,,47.23229902685836,-1.1659718596695716,-0.08591764107778344,-0.7312294566041471,0.028530568466213824,0.0849298536732539,0.026273242165127306,-0.16186924600862374,-0.040104211155718605,0.17449602778813178,0.8919458963146688,0.6556996715633455,38.995395,143.84
KALYANKJIL,CONTROL,2026-04-01,,,48.70287017447989,0.2241437261134921,-0.01701371254443873,-0.1488458993071528,-0.012121985453617423,-0.256649063850216,0.0255591977851537,-0.36851549755301793,-0.013071512160050092,-0.20019710977971328,1.2077382912367998,0.9793104180971398,131.712305,387.1
COLPAL,CONTROL,2026-04-01,,,31.605627507834697,-1.203458000549029,-0.1666895635847414,-1.592354325112045,-0.052436992293272255,-0.12371183665607233,0.02340742819843369,-0.2668707948914225,-0.12804766436375792,-0.1746044705711589,1.0624682801222447,0.7200338687852577,103.5607,1819.7
RPSGVENT,CONTROL,2026-04-01,,,79.63433672692405,3.368858542555571,0.4473402629165393,1.4047572122456853,0.3134276598696075,0.27599218381510693,0.0712068411704346,-0.0521073180498548,0.37041518434787135,0.17866808079450092,0.4930225168801159,4.228123121814329,197.0459,946.85
M&M,CONTROL,2026-04-01,,,42.853530570976076,-0.9066252157136176,-0.07131697454278108,-0.5057568416489315,-0.030881365685240247,-0.19134122919334196,0.03153088399305836,-0.20274037450031557,-0.0906811237819507,-0.12021443376519192,0.9200659401651645,0.7461618122171653,1262.56977,3031.5
PRECAM,CONTROL,2026-04-01,,,45.38372402479754,0.08036678570549671,-0.07099375444699174,-0.3212700581938361,-0.01467382190172728,-0.2945731780525873,0.049412280065521286,-0.5390499352763504,-0.12286463706107775,-0.3169982914785785,0.8498469465606886,4.749280541072822,18.001995,117.51
BAJAJHLDNG,CONTROL,2026-04-01,,,30.53725648689651,-1.4573887003858774,-0.16374049385034273,-1.6424937390901237,-0.06772032656478966,-0.20459010537596,0.02229140155636616,-0.3866969634373063,-0.14543280993051777,-0.26061573019903694,0.9541085629700958,0.5793488166787452,58.55013,8907.0
UTTAMSUGAR,CONTROL,2026-04-01,,,65.93695201090435,1.989552889261201,0.202212389380531,1.1516072105795716,0.027436974789915913,-0.01399193548387101,0.039263443680590024,-0.23103773584905662,0.15615709325284244,-0.003918458426029892,0.7838241946049578,1.4810305006934497,6.24419,244.53
ASIANTILES,CONTROL,2026-04-01,,,40.837902417235455,-1.0629733864407267,-0.11605386594038436,-0.7433674344796418,-0.016994783779236022,-0.2285752013732999,0.03490929535755092,-0.24987159732922437,-0.12921641401720096,-0.043613640865626246,1.0446950574467095,1.336171333662405,22.854895,58.42
ATLANTAELE,CONTROL,2026-04-01,,,65.5746815968142,1.488994317232636,0.3893631748961699,1.6859839503002496,0.006981897236506551,0.37665752171925004,0.05164002461873534,-0.027731804787470393,0.2840347029490258,,0.9573634791202714,1.1321948581135786,29.619865,1204.3
EQUITASBNK,CONTROL,2026-04-01,,,36.49843943598937,-0.9157245788787964,-0.07823539548509395,-0.6432067620216325,-0.060590094836670105,-0.19769011549422533,0.027198044684947915,-0.2471498944405348,-0.14802320358566112,-0.1205159508218957,1.043660607441143,0.95648212426771,22.639675,53.49
ASTRAZEN,CONTROL,2026-04-01,,,31.546734573893943,-1.5468414965490418,-0.09762684594610127,-1.2180564468410873,-0.06690433749257274,-0.072361037273318,0.01792201539842616,-0.25286645416052145,-0.08397089052682183,-0.1145375355962508,1.0497130098735057,0.4238234939221184,7.60835,7852.0
LENSKART,CONTROL,2026-04-01,,,50.73094068097133,,-0.04190530736922482,-0.4351369345692668,0.013224308499899085,0.10734774933804059,0.021534167396836675,-0.06615184220320047,0.028608790470022072,,1.0115910228836065,1.0054326388377628,111.198335,501.85
JUBLFOOD,CONTROL,2026-04-01,,,37.06262649880006,-0.5173459944945907,-0.11171171171171168,-1.1048679985703096,-0.04033740672650599,-0.17435802009676216,0.022608581440812788,-0.3776998597475456,-0.10559321726404647,-0.24182002495654398,1.0098352860620385,0.8646748418374223,116.76417500000002,443.7
INDUSINDBK,CONTROL,2026-04-01,,,38.885414465755446,-1.1319353237322511,-0.1529836666486981,-1.1773561747817107,-0.040017106549364634,-0.12496519463162004,0.029055088460132345,-0.18551731287580353,-0.11229900603250254,-0.05644005334809754,1.0396575969386013,0.7756796693599461,392.29403,785.65
SAATVIKGL,CONTROL,2026-04-01,,,63.165188424107775,1.371955496435741,0.16452929175167585,1.4338165498837214,0.05366561181434615,-0.06886506641808443,0.02565869955096265,-0.27578394054739896,0.047247355343307484,,0.9603890764767253,1.7640078468281923,5.840365,399.55
GAIL,CONTROL,2026-04-01,,,38.59468795429798,-0.755193711706355,-0.09016234396222766,-0.8611444383924247,0.010560344827586166,-0.16506410256410253,0.02341176707668467,-0.29696636513568897,-0.10237757953979865,-0.18331090878215095,1.0184763521298712,1.0772678854200672,247.86812,140.67
KIRIINDUS,CONTROL,2026-04-01,,,39.99055771945054,-0.4904420467732069,-0.14351091293123686,-0.904548189142037,-0.02026845637583896,-0.3323881825665417,0.03547629199630289,-0.4968288983868744,-0.15057384852074873,-0.3107922065413836,1.0913272182806324,0.7598913691556697,20.884885,364.95
RACLGEAR,CONTROL,2026-04-01,,,46.138656511227246,-0.6379516051454951,-0.10420929552762359,-0.665783317388243,-0.03282310241439179,0.15707003964508193,0.03499923512671151,-0.24880500061282018,-0.01815822566821801,0.14437940779906056,1.0427768451861024,1.385110433827209,5.49111,1225.8
63MOONS,CONTROL,2026-04-01,,,40.314827974176794,-0.3716975781844932,-0.10664304694419835,-0.5383396285810177,-0.0016826685143026543,-0.2924587863907401,0.04429566200123077,-0.5417537482962289,-0.15284275599082786,-0.3657902108719253,1.0391473567038942,0.8653428505725274,13.0509,504.3
AXISILVER,CONTROL,2026-04-01,,,47.193903627800545,-1.1481060788669972,-0.11640592446683595,-0.5352627648161365,0.02011720458322408,-0.041187109503452835,0.04862874408627352,-0.3720623468920775,-0.09239261120583464,0.3003817076889541,0.9321568328560405,0.7174508684986768,27.527745,233.26
JSWCEMENT,CONTROL,2026-04-01,,,45.65857124090498,-0.10940164349149085,-0.03862912686442099,-0.35814506559590314,-0.03116027698023982,-0.07258911971546356,0.024117979522233216,-0.27919834139599164,-0.035969844753585334,,1.0417483917166859,0.6570623797974463,20.680125,114.73
PAGEIND,CONTROL,2026-04-01,,,55.182885081906896,1.3884977076095957,0.05293737895416406,0.633178174485999,-0.00045962923241915643,-0.07801017524024878,0.01869482914319799,-0.34021035598705507,0.0027019466926512248,-0.17496517566450775,1.0247045875624106,0.727754205524544,73.47883,32620.0
TCS,CONTROL,2026-04-01,,,37.514466864108854,-0.4158842331977997,-0.06940258134322608,-1.1806854725027878,0.012955329351392209,-0.2692681150625076,0.013143965375337989,-0.3149375586720906,-0.10616855785890211,-0.20551802405516706,1.038710810224965,1.0148170476723695,988.22708,2408.2
CORONA,CONTROL,2026-04-01,,,44.72722111438856,,-0.0027826312042968926,-0.02923177183333843,-0.026224328593996815,0.06459412780656293,0.02128558119772842,-0.06634353226295064,-0.008920359901470776,,1.1069183970065806,2.044789232299154,6.01153,1541.0
EPIGRAL,CONTROL,2026-04-01,,,47.41246200627071,0.797445908118361,0.012878787878787934,0.10233572858976585,-0.0175230343112317,-0.2516576250753466,0.028140558103819557,-0.5839278019820942,-0.07053277119309354,-0.40351767054449383,0.9607559414500114,0.7604036694055647,6.899465,869.05
AARTIPHARM,CONTROL,2026-04-01,,,44.421178207695945,-0.29846272080708836,-0.06314081286420314,-0.48104131368515685,-0.006181533646322457,-0.15015055202408834,0.02935031684437792,-0.34184889625867965,-0.09525051039525179,-0.20079360609715002,0.9735549690345999,0.8091772112171175,15.38821,635.05
APARINDS,CONTROL,2026-04-01,,,49.350874973386404,-0.24815508528093108,-0.024695669527040498,-0.16498923594453718,-0.023916516876373084,0.19434261974584555,0.033469574846019534,-0.1257546621349671,0.02475472774202747,0.10877654287342087,1.0557836973469243,0.8883954406727553,118.924985,9774.5
LATENTVIEW,CONTROL,2026-04-01,,,33.12199262512915,-1.0023229547859414,-0.17184527584020293,-1.1882065538523094,-0.03651789007746231,-0.43597495141438136,0.03233930305678638,-0.47978490340569613,-0.24043933547165752,-0.37016607891008835,1.0628693791950394,1.3704756794473774,24.93354,261.2
GARUDA,CONTROL,2026-04-01,,,41.68816965496727,-0.8799892878679132,-0.10036630036630034,-0.5158887799166342,-0.05106574795543806,-0.22401263823064765,0.04350276241818557,-0.3920039608862482,-0.12724481564705048,-0.20072355779987439,1.1319794326231911,1.0017642749854816,12.364235,147.36
